0         ,1        ,2             ,3
longitude ,latitude ,baro_altitude ,velocity
-86.685   ,39.0238  ,7871.46       ,212.42
93.101    ,23.5193  ,12496.8       ,287.24
-97.7195  ,48.1405  ,11582.4       ,225.72
5.9486    ,49.6001  ,8488.68       ,240.02
-1.7584   ,52.4662  ,              ,5.14
-91.8198  ,41.444   ,7010.4        ,157.63
-93.904   ,41.346   ,9745.98       ,214.33
9.2859    ,45.3638  ,426.72        ,70.15
-80.917   ,27.667   ,4000.5        ,166.86
-105.0046 ,40.4349  ,1554.48       ,37.27
-154.7855 ,60.4872  ,10058.4       ,259.42
-87.615   ,40.0262  ,10066.02      ,265.51
2.4909    ,48.9924  ,777.24        ,88.87
-74.1765  ,40.6992  ,              ,0.77
22.7977   ,46.6158  ,11277.6       ,291.2
-120.4955 ,39.2536  ,3718.56       ,87.1
-86.1832  ,42.9431  ,3291.84       ,86.86
-86.3204  ,33.8623  ,5791.2        ,154.95
14.265    ,42.3635  ,6385.56       ,224.3
-79.3395  ,27.0341  ,5486.4        ,186.91
12.2205   ,41.7961  ,403.86        ,84.66
-74.4575  ,41.0236  ,1021.08       ,140.98
-122.7448 ,45.1175  ,518.16        ,79.14
-79.625   ,43.6863  ,              ,1.8
2.9244    ,39.5269  ,              ,0
-123.0939 ,38.4603  ,9144          ,238.72
-80.0464  ,32.8867  ,10972.8       ,207.63
-83.3054  ,29.9574  ,7010.4        ,177.79
-107.1484 ,40.9757  ,10363.2       ,220.28
153.1104  ,-27.4046 ,              ,0.51
-111.9006 ,33.6308  ,              ,0
-111.7316 ,39.0612  ,11582.4       ,248.03
-84.0941  ,30.2135  ,10355.58      ,202
-84.0143  ,35.7517  ,1097.28       ,58.02
-76.4246  ,38.2905  ,45.72         ,28.97
-115.0143 ,53.2036  ,10972.8       ,253.12
-118.3955 ,34.2252  ,365.76        ,35.38
-95.5063  ,34.2058  ,7399.02       ,201.29
-171.1653 ,59.7033  ,10363.2       ,243.33
-89.2599  ,30.8762  ,10736.58      ,272.82
          ,         ,746.76        ,75.06
-79.9566  ,28.5522  ,5059.68       ,217.82
-88.772   ,39.8744  ,579.12        ,48.68
-119.0761 ,34.2137  ,0             ,43.24
-74.5972  ,41.8661  ,4320.54       ,166.04
-69.427   ,18.8689  ,10911.84      ,171.41
4.7543    ,52.3154  ,              ,8.23
153.5375  ,-31.4623 ,5364.48       ,105.07
-79.394   ,43.6311  ,              ,2.83
-82.2415  ,30.8625  ,2225.04       ,75.17
147.1274  ,-36.148  ,10668         ,211.44
-112.3714 ,34.0544  ,2895.6        ,71.88
2.3549    ,48.7273  ,              ,10.8
-74.1965  ,40.023   ,464.82        ,47.43
-81.7643  ,28.9229  ,121.92        ,53.84
-90.2405  ,38.9899  ,10972.8       ,188.06
-116.8663 ,36.6613  ,13106.4       ,229.6
-97.3509  ,34.9229  ,3368.04       ,154.86
-105.8019 ,40.2832  ,10149.84      ,237.57
4.7441    ,52.3062  ,              ,1.03
52.8116   ,26.3552  ,10660.38      ,263.67
-7.9763   ,41.2319  ,6118.86       ,212.28
-8.3052   ,39.1425  ,11582.4       ,233.82
-82.1202  ,39.888   ,9959.34       ,201.39
-84.1224  ,38.9175  ,10363.2       ,202.22
-84.6781  ,38.7773  ,3208.02       ,158.4
-116.8451 ,32.5019  ,655.32        ,74.17
-89.5896  ,34.3957  ,10668         ,264.53
145.1266  ,-37.7402 ,1447.8        ,117.06
-99.9649  ,40.6047  ,11887.2       ,266.55
-81.0057  ,34.2685  ,9570.72       ,233.74
-155.6068 ,60.3985  ,10058.4       ,256.85
-114.7131 ,36.0661  ,2377.44       ,121.58
19.2824   ,47.43    ,              ,49.39
-113.7046 ,37.6805  ,12496.8       ,246.17
-81.6122  ,27.4536  ,5349.24       ,207.88
13.702    ,50.0099  ,4671.06       ,168.85
-75.2705  ,41.636   ,6705.6        ,196.87
-81.4844  ,41.2803  ,10668         ,264.15
6.9465    ,54.1706  ,11887.2       ,234.28
2.3482    ,47.0458  ,10668         ,208.82
-121.8337 ,37.3644  ,106.68        ,41.57
-106.5757 ,35.044   ,1569.72       ,68.94
-105.292  ,34.4529  ,13106.4       ,194.24
-76.4626  ,38.9606  ,670.56        ,61.96
9.6655    ,53.8301  ,3063.24       ,206.54
-77.3584  ,38.8527  ,876.3         ,118.86
28.1724   ,40.9509  ,2133.6        ,131.77
-114.0156 ,51.122   ,              ,4.89
-84.4049  ,33.6496  ,259.08        ,68.94
-79.6259  ,43.6848  ,              ,2.06
-84.1075  ,40.5064  ,11277.6       ,265.5
          ,         ,              ,164.97
-86.782   ,34.6594  ,152.4         ,58.14
151.538   ,-33.9807 ,2644.14       ,152.89
-77.2039  ,39.44    ,3611.88       ,183.92
-96.8478  ,28.5668  ,6926.58       ,211.54
151.0358  ,-33.7074 ,1219.2        ,103.63
-97.883   ,35.3649  ,2301.24       ,65.73
-86.0139  ,39.4986  ,609.6         ,53.38
-113.804  ,33.5308  ,2377.44       ,63.45
-117.5851 ,47.5176  ,12496.8       ,233.29
-88.1698  ,31.8772  ,13716         ,280.12
-81.4015  ,26.4607  ,5105.4        ,211.95
-111.9095 ,33.6245  ,              ,0
-82.3558  ,28.871   ,502.92        ,48.09
-80.9068  ,35.2099  ,327.66        ,44.5
87.6202   ,22.3097  ,9753.6        ,222.04
-90.2665  ,32.4506  ,10058.4       ,283.34
-86.7951  ,31.8585  ,1729.74       ,64.29
-73.8752  ,22.3361  ,10972.8       ,216.88
-87.1891  ,35.934   ,3101.34       ,176.39
148.5559  ,-39.0753 ,10980.42      ,252.87
5.5575    ,46.2848  ,4373.88       ,164.65
7.9862    ,51.1804  ,5311.14       ,174.76
-117.5026 ,34.2746  ,8229.6        ,219.5
9.9931    ,42.85    ,10972.8       ,226.85
-1.5897   ,52.6171  ,7947.66       ,216.27
-2.2987   ,53.2298  ,10363.2       ,202.69
11.3033   ,45.7656  ,4892.04       ,218.73
-103.6712 ,34.6213  ,10668         ,293.24
-111.4579 ,38.499   ,11894.82      ,271.45
-80.7062  ,35.3534  ,403.86        ,39.93
81.9269   ,13.4668  ,10668         ,248.47
-118.7628 ,34.5118  ,4998.72       ,113.21
9.7839    ,40.4966  ,10363.2       ,244.46
-97.0185  ,33.8327  ,11582.4       ,204.01
-107.4708 ,38.6737  ,13106.4       ,235.13
126.4588  ,36.9997  ,6088.38       ,208.74
-120.3059 ,46.1096  ,10668         ,241.91
5.7948    ,49.8039  ,9486.9        ,207.88
7.9873    ,47.1326  ,10668         ,221.44
2.3599    ,48.7216  ,              ,0
6.5049    ,47.9785  ,11879.58      ,217.28
-81.7097  ,26.6776  ,7315.2        ,220.13
-78.7144  ,35.951   ,12496.8       ,242.44
-78.8726  ,36.1054  ,845.82        ,53.92
-121.3954 ,36.6151  ,7620          ,214.28
-111.1738 ,29.2215  ,11582.4       ,215.12
-95.2328  ,36.1678  ,1889.76       ,72.99
-109.1316 ,37.1754  ,3901.44       ,112.67
-0.16     ,44.9751  ,11277.6       ,204.99
-94.7294  ,33.9389  ,9349.74       ,188.34
8.1401    ,47.0999  ,4274.82       ,174.22
-81.6988  ,25.1786  ,8534.4        ,231.34
-93.21    ,44.8788  ,              ,3.34
3.3957    ,50.4685  ,1097.28       ,140.89
-91.1638  ,38.6441  ,388.62        ,55.09
-97.3153  ,43.8179  ,9448.8        ,247.03
-81.7497  ,27.7634  ,7010.4        ,202.75
8.7338    ,45.6163  ,              ,6.17
-97.1428  ,41.903   ,10370.82      ,219.8
-85.1851  ,34.9307  ,335.28        ,55.79
-75.7077  ,39.0298  ,3931.92       ,159.28
-81.1237  ,29.4697  ,990.6         ,56.68
-84.4833  ,33.7693  ,419.1         ,61.89
-118.3566 ,34.806   ,7490.46       ,204.11
-103.7289 ,34.1871  ,10683.24      ,292.95
-5.9633   ,41.2295  ,10972.8       ,253.71
-83.7386  ,34.058   ,845.82        ,75.69
-84.3557  ,42.884   ,4716.78       ,185.34
-78.2168  ,30.6476  ,11269.98      ,225.09
-85.3773  ,34.6566  ,9700.26       ,202.77
-94.6871  ,37.295   ,10355.58      ,182.95
-82.4834  ,33.8029  ,13716         ,215.85
-66.4739  ,50.04    ,10363.2       ,219.51
-86.8611  ,30.8363  ,2316.48       ,75.31
-65.0768  ,47.2956  ,10668         ,278.8
28.7286   ,41.2194  ,266.7         ,77.7
-5.2048   ,36.0834  ,11582.4       ,228.96
2.2564    ,48.0844  ,11277.6       ,207.91
-4.2379   ,36.7345  ,11277.6       ,221.45
-7.7892   ,37.626   ,4213.86       ,147.46
-100.6821 ,40.196   ,11887.2       ,267.75
-121.8152 ,37.7107  ,304.8         ,44.24
-91.3171  ,43.0675  ,9204.96       ,269.48
-90.046   ,38.2426  ,2072.64       ,76.35
149.1452  ,-35.2919 ,876.3         ,59.66
43.6335   ,55.3054  ,11887.2       ,253.3
-81.2179  ,30.9548  ,11635.74      ,214.01
-73.747   ,45.4531  ,251.46        ,87.11
-117.2729 ,32.8849  ,1402.08       ,47.85
31.5978   ,40.6405  ,10911.84      ,208.89
150.4086  ,-34.2906 ,5196.84       ,169.2
-46.6464  ,-23.3299 ,1866.9        ,145.81
151.741   ,-33.4477 ,6126.48       ,216.39
153.9872  ,-35.8006 ,11269.98      ,241.67
-83.2528  ,40.9075  ,2682.24       ,82.51
          ,         ,              ,34.71
-115.1385 ,36.0851  ,              ,1.54
-91.0812  ,29.9659  ,5486.4        ,130.9
-81.5156  ,49.1688  ,3680.46       ,149.45
-74.0188  ,40.6921  ,617.22        ,21.48
-122.1171 ,45.0415  ,12192         ,236.82
-96.9022  ,32.5807  ,556.26        ,40.16
152.9915  ,-27.8708 ,4488.18       ,192.13
2.3577    ,48.7266  ,              ,1.03
151.9937  ,-24.8853 ,12192         ,210.98
11.9433   ,41.3924  ,10363.2       ,248.3
-77.5653  ,34.4062  ,10972.8       ,221.09
138.1642  ,33.8576  ,11277.6       ,330.14
2.7143    ,49.0498  ,4526.28       ,185.84
-114.6458 ,38.7953  ,12496.8       ,243.31
-122.3167 ,47.5914  ,853.44        ,101.86
2.6613    ,53.1282  ,11582.4       ,189.03
2.5761    ,48.3478  ,11894.82      ,237.71
-122.623  ,45.5957  ,22.86         ,52.27
-119.6426 ,38.6222  ,8892.54       ,254.82
-76.6986  ,38.1763  ,883.92        ,68.91
-73.8613  ,40.7722  ,              ,6.17
-4.7508   ,39.9236  ,11277.6       ,220.19
83.0415   ,12.9162  ,11887.2       ,242.96
8.745     ,47.4703  ,3444.24       ,187.09
-117.0374 ,33.2654  ,1920.24       ,45.33
76.8595   ,28.6114  ,2179.32       ,144.79
-117.1187 ,33.6022  ,1584.96       ,44.09
77.2125   ,9.4504   ,11887.2       ,236.6
-117.1316 ,32.7885  ,685.8         ,71.63
-83.543   ,33.9418  ,9144          ,200.95
157.1425  ,-31.2046 ,12184.38      ,229.89
-91.69    ,41.1222  ,10965.18      ,205.69
-80.9323  ,33.6342  ,13106.4       ,201.47
-85.467   ,33.5791  ,10675.62      ,250.97
10.7955   ,52.6335  ,11574.78      ,225.8
-115.1627 ,36.0787  ,              ,4.89
-84.1311  ,40.5238  ,723.9         ,77.24
76.6242   ,15.3277  ,11277.6       ,232.01
-77.9802  ,33.925   ,11277.6       ,230.57
138.138   ,34.8244  ,10668         ,312.81
16.9634   ,44.8689  ,10972.8       ,207.15
-0.5782   ,38.2851  ,-22.86        ,72.75
-114.0076 ,51.1282  ,              ,1.8
-78.5816  ,27.6183  ,13548.36      ,222.03
-5.5399   ,53.2804  ,2080.26       ,142.76
7.5483    ,55.2562  ,10134.6       ,205.21
-90.0437  ,13.8185  ,12184.38      ,238.93
-69.6463  ,18.502   ,8214.36       ,208.15
-84.8274  ,30.752   ,11887.2       ,271.21
-118.297  ,49.7573  ,10668         ,236.08
152.4487  ,-25.7183 ,12192         ,207.22
-81.2225  ,26.3313  ,4053.84       ,190.56
-7.5222   ,54.9626  ,10668         ,286.36
-84.8528  ,38.0725  ,1005.84       ,61.51
-85.205   ,33.6892  ,3558.54       ,163.42
-123.1121 ,45.6763  ,1341.12       ,48.42
-83.3878  ,42.6801  ,457.2         ,41.98
-47.5864  ,-23.2786 ,8122.92       ,223.62
-87.9277  ,41.9819  ,              ,12.86
-101.2903 ,42.1837  ,10363.2       ,223.7
-81.1237  ,29.2854  ,213.36        ,50.15
-73.2891  ,40.1774  ,3840.48       ,164.09
22.1032   ,49.8312  ,10668         ,211.02
-80.7816  ,28.4745  ,1737.36       ,54.34
-95.0765  ,30.0451  ,4815.84       ,166.91
-79.6178  ,43.6842  ,              ,1.54
9.7051    ,52.4667  ,45.72         ,75.71
-82.5169  ,30.7821  ,10668         ,234.46
-73.0996  ,41.4846  ,7010.4        ,149.23
-83.8647  ,32.2304  ,8359.14       ,240.56
-111.5248 ,37.7319  ,10058.4       ,234.5
-104.371  ,39.7454  ,2278.38       ,73.26
-117.2366 ,32.9026  ,381           ,56.78
-117.1292 ,33.5715  ,327.66        ,49.28
-120.233  ,36.2002  ,8366.76       ,206.35
-93.9275  ,30.462   ,9060.18       ,225.04
-89.4553  ,31.1386  ,9448.8        ,287.72
-118.108  ,33.8028  ,213.36        ,43.32
-94.1207  ,34.2874  ,9144          ,156.93
-66.835   ,18.2744  ,8199.12       ,141.59
-46.7929  ,-23.634  ,2339.34       ,106.54
-46.7467  ,-22.6998 ,7597.14       ,199.48
-86.3202  ,36.2548  ,11277.6       ,277.32
30.9227   ,33.7529  ,11894.82      ,236.26
-120.1651 ,37.0592  ,4655.82       ,95.83
12.6455   ,52.9666  ,9029.7        ,187.31
-82.6073  ,42.8167  ,9410.7        ,222.29
-112.0009 ,33.4372  ,              ,3.09
-112.4681 ,33.4307  ,3970.02       ,179.13
-95.3658  ,29.7144  ,13106.4       ,193.24
-82.0727  ,28.2693  ,2194.56       ,57.42
-71.6552  ,23.9455  ,9753.6        ,234.97
9.92      ,48.2065  ,8945.88       ,232.97
-114.3548 ,36.3159  ,3642.36       ,149.36
29.166    ,54.6277  ,10668         ,250.32
-87.8517  ,40.0272  ,9555.48       ,211.56
28.6594   ,54.6116  ,10066.02      ,242.16
27.7604   ,41.3852  ,4404.36       ,191.56
30.8766   ,34.9176  ,9753.6        ,215.69
-78.9593  ,37.9238  ,11277.6       ,268.75
-95.7661  ,28.7168  ,7673.34       ,219.82
28.7303   ,41.1338  ,784.86        ,91.06
-93.2123  ,44.8871  ,175.26        ,0
-73.4802  ,40.6149  ,121.92        ,71.42
81.8445   ,11.0901  ,11582.4       ,247.49
-123.0208 ,45.2497  ,579.12        ,44.47
-63.4226  ,44.754   ,1958.34       ,127.32
-71.8185  ,21.9589  ,10972.8       ,228.01
-79.5004  ,43.5367  ,1630.68       ,104.02
-83.5204  ,38.2519  ,11277.6       ,274.58
-94.975   ,36.6542  ,13708.38      ,291.08
28.2328   ,-26.1514 ,1661.16       ,75.12
-82.0302  ,46.5301  ,11574.78      ,238.44
-77.48    ,38.7567  ,1082.04       ,108.06
-123.1814 ,49.2009  ,              ,10.8
-115.8356 ,35.5865  ,12496.8       ,265.18
138.1411  ,-33.5498 ,9243.06       ,215.28
-86.828   ,39.9809  ,9448.8        ,245.63
-97.6813  ,18.3911  ,10096.5       ,213.52
-78.3114  ,43.72    ,4267.2        ,163.51
-117.2658 ,32.9791  ,1371.6        ,43.32
-82.8117  ,45.6124  ,10363.2       ,212.29
-82.3749  ,30.9172  ,11582.4       ,193.53
-84.8042  ,26.2394  ,11285.22      ,237.84
-80.7859  ,36.6492  ,10355.58      ,206.99
-112.0993 ,33.7139  ,2240.28       ,115.63
-92.7256  ,35.3017  ,13106.4       ,159.25
-75.7598  ,45.1747  ,1577.34       ,100.31
-98.2586  ,50.0379  ,6309.36       ,201.66
-76.4342  ,44.6159  ,6713.22       ,164.08
-106.3355 ,35.7228  ,10668         ,293.61
-88.9715  ,41.6223  ,9753.6        ,197.17
-87.7677  ,41.7845  ,9166.86       ,241.26
-69.8456  ,19.8105  ,7322.82       ,229.26
-87.5008  ,41.6206  ,1150.62       ,107.73
-97.3673  ,32.833   ,243.84        ,39.22
-116.7783 ,32.4038  ,10668         ,234.78
73.8266   ,14.9506  ,11277.6       ,233.76
-81.5703  ,28.6909  ,15.24         ,32.83
16.8306   ,52.4157  ,              ,0
-70.8738  ,22.7375  ,11582.4       ,230.06
-92.668   ,32.0013  ,11582.4       ,216.67
-76.96    ,40.7729  ,10363.2       ,204.02
-74.7614  ,40.0176  ,3566.16       ,192.99
77.2353   ,28.5324  ,777.24        ,84.1
-112.1676 ,34.203   ,4968.24       ,194.24
13.6086   ,48.6782  ,10370.82      ,201.06
-115.318  ,31.231   ,10668         ,234.69
-100.9792 ,34.2912  ,12496.8       ,321.53
          ,         ,              ,56.39
15.2939   ,41.3864  ,10668         ,241.13
1.7179    ,45.9593  ,11285.22      ,220.59
-104.6871 ,39.852   ,              ,6.17
-82.5869  ,27.4062  ,434.34        ,91.21
-81.3905  ,28.2244  ,350.52        ,64.64
-96.6151  ,33.3754  ,1005.84       ,50.66
78.6504   ,7.8453   ,10363.2       ,256.19
-74.0053  ,40.7758  ,243.84        ,51.82
8.0516    ,52.4748  ,10088.88      ,180.71
-86.9557  ,31.2188  ,1272.54       ,142.82
-117.9463 ,46.2139  ,4511.04       ,122.89
2.1734    ,51.0716  ,8938.26       ,263.11
11.6188   ,49.0677  ,10363.2       ,200.85
4.1891    ,48.7037  ,8976.36       ,251.51
-97.2053  ,30.7277  ,8374.38       ,251.28
-73.9638  ,45.0291  ,12192         ,237.96
-121.3439 ,37.738   ,-30.48        ,38.57
-97.9238  ,30.3192  ,365.76        ,69.3
-97.1706  ,34.4514  ,2065.02       ,76.14
-80.0123  ,37.2428  ,10363.2       ,200.61
-83.1384  ,27.2818  ,6431.28       ,195.03
-84.0947  ,32.8103  ,6842.76       ,235.26
-75.362   ,41.8361  ,9753.6        ,216.82
-77.5921  ,38.0683  ,3825.24       ,188.43
-77.1402  ,37.6772  ,2842.26       ,152.33
-99.633   ,37.3343  ,11269.98      ,295.23
-118.1504 ,33.5831  ,1440.18       ,136.12
-105.1783 ,40.1565  ,1889.76       ,47.33
-81.3657  ,29.998   ,9845.04       ,215.85
-74.1284  ,40.7496  ,335.28        ,89.5
-116.8833 ,47.6134  ,1447.8        ,48.34
-81.1716  ,30.2406  ,9745.98       ,235.71
30.8278   ,35.9662  ,10370.82      ,205.92
121.2541  ,14.3106  ,3680.46       ,151.05
-121.8395 ,37.7946  ,2270.76       ,117.68
24.0657   ,45.3451  ,10347.96      ,185.75
28.7081   ,41.2288  ,228.6         ,76.14
34.9943   ,33.7528  ,6644.64       ,142.63
120.2538  ,24.198   ,10058.4       ,266
28.3248   ,41.1332  ,2065.02       ,148.06
-84.4409  ,38.5804  ,411.48        ,53.84
-77.6279  ,38.3747  ,1104.9        ,51.25
-82.756   ,42.1566  ,11887.2       ,260.31
-78.091   ,41.5355  ,8229.6        ,231.08
-108.9757 ,35.4765  ,12519.66      ,194.98
53.054    ,25.0564  ,6400.8        ,184.05
-81.4701  ,30.7254  ,11887.2       ,215.87
88.0297   ,22.6982  ,4008.12       ,190.13
30.3263   ,37.9683  ,11871.96      ,257.6
169.704   ,-45.5451 ,6400.8        ,136.47
-112.6367 ,49.947   ,13342.62      ,261.4
4.2785    ,48.1442  ,5859.78       ,201.72
-61.5701  ,11.3283  ,4914.9        ,191.82
20.408    ,44.4059  ,11277.6       ,256.1
29.2327   ,41.13    ,3261.36       ,142.26
-74.211   ,40.8073  ,3611.88       ,160.66
9.1964    ,48.6895  ,              ,0
-84.7284  ,30.4816  ,8237.22       ,174.31
-81.6941  ,29.9241  ,800.1         ,51.79
6.1338    ,48.2672  ,8846.82       ,247.5
-101.5329 ,31.8674  ,5151.12       ,145.04
9.0994    ,50.0922  ,1798.32       ,115.82
-1.9779   ,53.4967  ,1493.52       ,71.09
48.9815   ,29.0807  ,10668         ,251.24
-122.8987 ,46.1463  ,1089.66       ,32.1
11.9292   ,50.0005  ,10363.2       ,199.95
30.9539   ,35.9107  ,10058.4       ,250.93
-95.4749  ,32.2054  ,13708.38      ,276.24
0.2339    ,48.4869  ,10698.48      ,207.63
-97.0383  ,41.2921  ,1249.68       ,66.5
-96.2507  ,38.1803  ,8229.6        ,213.27
-103.1832 ,37.3489  ,9928.86       ,205.62
-74.1789  ,40.686   ,0             ,0
23.3239   ,43.2402  ,10972.8       ,218.23
-94.8123  ,38.5546  ,11277.6       ,283
          ,         ,              ,72.58
16.4171   ,59.6054  ,5158.74       ,176.26
13.7747   ,56.7342  ,8183.88       ,186.62
6.7053    ,50.5126  ,11277.6       ,241.18
8.7038    ,56.5092  ,11597.64      ,250.71
22.307    ,43.9958  ,9753.6        ,205.23
7.6633    ,58.4505  ,9212.58       ,159.72
-74.8894  ,40.0247  ,8839.2        ,242.27
1.3691    ,43.6294  ,              ,8.75
9.9525    ,51.3537  ,10957.56      ,198.33
-118.0011 ,34.4279  ,11277.6       ,247.13
-81.4382  ,30.8098  ,1577.34       ,130.72
-82.5713  ,30.9862  ,11285.22      ,220.37
-77.0355  ,38.83    ,22.86         ,67.98
-105.8431 ,37.2732  ,10660.38      ,290.17
-77.0118  ,39.5488  ,1181.1        ,70.64
6.595     ,50.9332  ,3749.04       ,208.82
-78.5514  ,36.2867  ,8839.2        ,249.94
-91.3916  ,37.9492  ,11277.6       ,292.41
-85.4861  ,41.5095  ,10492.74      ,190.52
54.1367   ,26.0857  ,7551.42       ,186.86
-104.0682 ,41.4027  ,8839.2        ,227.44
-88.1969  ,40.0684  ,853.44        ,122.3
-86.9572  ,21.1021  ,472.44        ,87.18
9.9697    ,59.7208  ,6301.74       ,178.5
-96.3762  ,32.4482  ,2705.1        ,142.97
-118.2184 ,33.7959  ,975.36        ,111.13
2.5489    ,55.577   ,11376.66      ,216.52
77.6324   ,23.2038  ,9753.6        ,199.61
79.3601   ,28.227   ,10972.8       ,192.53
-95.5516  ,29.5158  ,822.96        ,60.41
-80.316   ,25.9113  ,99.06         ,64.47
-97.0385  ,32.7259  ,335.28        ,40.01
-101.3622 ,34.3243  ,11277.6       ,281.65
-122.114  ,37.4591  ,              ,0
154.3205  ,-27.8034 ,7223.76       ,199.59
-78.2722  ,36.9131  ,7475.22       ,248.12
-76.0803  ,41.3835  ,9837.42       ,266.31
21.3108   ,46.0783  ,10675.62      ,272.1
-83.2332  ,29.4197  ,9144          ,121.53
-96.4175  ,32.9354  ,434.34        ,59.17
-77.9394  ,39.1193  ,3604.26       ,168.83
-75.2582  ,39.9674  ,4046.22       ,196.89
-101.3622 ,35.18    ,11277.6       ,307.49
-87.4524  ,38.2812  ,2049.78       ,81.36
-111.8879 ,42.2767  ,11277.6       ,209.65
-79.3758  ,34.5987  ,12496.8       ,205.79
-94.5343  ,34.2422  ,8877.3        ,185.58
-80.532   ,26.9483  ,1104.9        ,99.98
17.9357   ,59.6532  ,              ,0
-101.916  ,32.3608  ,10668         ,299.36
-79.5604  ,37.0471  ,9936.48       ,211.23
-110.544  ,34.9015  ,9753.6        ,177.59
-112.6444 ,33.0732  ,1844.04       ,56.48
24.8762   ,44.3085  ,9761.22       ,209.56
-81.4504  ,27.0207  ,9144          ,137.49
-81.0452  ,31.953   ,12496.8       ,236.27
-64.0235  ,47.8993  ,10660.38      ,277.27
-81.9655  ,27.0444  ,11277.6       ,258.31
-122.4861 ,37.8626  ,480.06        ,66.13
13.4168   ,48.375   ,10355.58      ,225.54
52.9358   ,25.7425  ,10370.82      ,201.56
-87.4656  ,40.9535  ,6370.32       ,216.82
174.3047  ,-36.5252 ,5334          ,190.65
-9.1986   ,31.6656  ,10972.8       ,236.95
-106.5406 ,39.2943  ,9753.6        ,208.99
-119.0712 ,34.2098  ,30.48         ,36.79
-115.5381 ,36.0285  ,2194.56       ,95.73
-78.3619  ,36.7302  ,12496.8       ,260.01
-122.8464 ,48.9284  ,701.04        ,71.02
-109.1732 ,34.177   ,10668         ,293.99
-95.9086  ,39.0232  ,11277.6       ,245.66
153.1335  ,-27.3732 ,              ,0
150.025   ,-33.7348 ,6423.66       ,110.16
-87.1308  ,22.6404  ,9738.36       ,222.96
-77.4444  ,38.9459  ,38.1          ,1.8
-81.3423  ,29.276   ,4030.98       ,183.6
-119.2921 ,36.1265  ,11887.2       ,225.47
-113.0403 ,34.7448  ,11277.6       ,291.97
-72.3964  ,42.9014  ,9090.66       ,195.27
-121.5022 ,46.425   ,7444.74       ,236.48
-80.224   ,49.1882  ,11582.4       ,235.42
-88.1765  ,42.2145  ,2987.04       ,186.43
0.4193    ,51.8326  ,11582.4       ,246.17
-116.5715 ,34.9296  ,7620          ,230.99
169.5316  ,-45.7629 ,5478.78       ,133.19
174.5562  ,-41.8783 ,4259.58       ,108.14
4.2406    ,51.1812  ,11277.6       ,234.17
-0.7408   ,50.8314  ,3985.26       ,176.23
8.9928    ,58.7297  ,11879.58      ,233.66
14.7902   ,66.5906  ,11574.78      ,227.71
-122.3062 ,47.4516  ,              ,6.69
-14.9569  ,29.2702  ,9250.68       ,218.69
-110.9136 ,35.4268  ,12496.8       ,260.14
140.7351  ,35.0759  ,3756.66       ,142.01
-82.5446  ,27.8997  ,304.8         ,77.19
-83.2354  ,42.1382  ,13716         ,268.7
22.1482   ,46.1888  ,10972.8       ,187.75
-77.2422  ,38.2473  ,3025.14       ,148.23
          ,         ,              ,149.15
9.7256    ,46.5941  ,11277.6       ,245.12
-81.6009  ,28.9102  ,274.32        ,72.96
-75.1926  ,23.4837  ,10972.8       ,215.39
-95.3305  ,29.7948  ,213.36        ,29.91
-81.3191  ,35.7112  ,4747.26       ,184.57
-88.3811  ,37.8324  ,10668         ,292.8
-94.4427  ,29.9742  ,10668         ,271.4
9.5043    ,49.3959  ,11582.4       ,203.4
-98.3925  ,37.8007  ,10668         ,291.16
-2.0618   ,38.5403  ,9883.14       ,233.81
115.8968  ,-32.0865 ,121.92        ,44.86
75.0333   ,26.349   ,11277.6       ,248.91
-122.1143 ,37.4594  ,              ,0.06
4.7608    ,52.3135  ,              ,0
-85.4493  ,34.7483  ,9753.6        ,202.3
-91.2386  ,36.2084  ,11887.2       ,274.59
27.3689   ,44.4599  ,10668         ,283.89
26.5435   ,47.0211  ,3329.94       ,118.81
-5.0667   ,53.6911  ,4450.08       ,163.73
25.1985   ,45.6716  ,5958.84       ,128.32
-78.7     ,34.4077  ,10363.2       ,211.88
          ,         ,              ,1.03
-73.5827  ,45.5891  ,              ,14.92
-77.6679  ,36.4726  ,10363.2       ,183.08
-81.8247  ,27.8618  ,518.16        ,48.37
-58.6414  ,-34.4852 ,1272.54       ,95.47
-73.9538  ,40.7542  ,274.32        ,56.39
-84.6196  ,30.3628  ,8229.6        ,177.33
-84.6693  ,34.0176  ,876.3         ,43.92
-168.2867 ,60.2645  ,11292.84      ,244.59
-111.794  ,33.3095  ,708.66        ,64.41
-2.2722   ,53.3584  ,              ,6.17
-83.133   ,29.4088  ,7315.2        ,208.97
-80.7832  ,27.1331  ,9067.8        ,223.81
77.105    ,28.3959  ,10363.2       ,187.19
-8.0961   ,52.1585  ,3375.66       ,131.92
-81.3469  ,29.3671  ,937.26        ,50.93
-90.7299  ,37.9597  ,6697.98       ,108.28
-97.1186  ,33.0437  ,1356.36       ,119.12
50.6477   ,22.6306  ,11879.58      ,288.95
-69.9652  ,20.5776  ,9144          ,235.89
7.0047    ,44.8496  ,10355.58      ,214.29
-81.329   ,32.4245  ,12192         ,215.87
-93.0261  ,44.8359  ,411.48        ,40.04
-121.816  ,37.6939  ,              ,5.14
-110.4387 ,30.4989  ,12496.8       ,243.46
-81.3502  ,30.2324  ,4800.6        ,88.63
5.9372    ,51.9105  ,7010.4        ,209.92
-71.307   ,41.9863  ,11544.3       ,220.79
